,close,high,open,low
20240520,36600.5310995373,36833.562734074745,36571.40214522012,36513.14423658576
20240521,36396.628419317036,36566.54731950059,36488.87010798811,36367.499464999855
20240522,36420.90254791469,36522.853888024816,36318.95120780456,36105.33887614523
20240523,36425.75737363422,36590.82144809824,36338.370510682675,36139.32265618195
20240524,35848.03311301014,35988.82305887651,35877.16206732732,35760.6462500586
20240527,36333.515684963146,36416.04772219516,35925.71032452262,35872.307241607785
20240528,36367.499464999855,36454.8863279514,36255.83847345066,36197.5805648163
20240529,35843.178287290604,36338.370510682675,36265.54812488973,35784.92037865625
20240530,35192.63164087358,35551.888744118805,35537.32426696021,35182.921989434515
20240531,35187.776815154044,35576.16287271645,35488.776009764915,35192.63164087358
20240603,35828.61381013202,35954.8392788398,35440.22775256961,35401.38914681337
20240604,35551.888744118805,35741.226947180476,35566.45322127739,35488.776009764915
20240605,35925.71032452262,36022.806838913224,35877.16206732732,35610.14665275317
20240607,36406.3380707561,36547.12801662247,36241.273996292075,36163.59678477959
20240610,36192.72573909677,36294.67707920691,35925.71032452262,35857.7427644492
20240611,36095.62922470617,36173.306436218656,36168.45161049912,35930.565150242146
20240612,36416.04772219516,36430.612199353745,36061.64544466946,36032.51649035228
20240613,36751.03069684273,37119.99745152702,36920.94959702629,36687.91796248884
20240614,36804.433779757564,36945.22372562394,36658.78900817166,36658.78900817166
20240617,36653.93418245213,36804.433779757564,36678.208311049784,36566.54731950059
20240618,36998.62680853877,37066.59436861219,36886.96581698958,36789.86930259897
20240619,37571.49624344332,37581.205894882376,37289.91635171057,37289.91635171057
20240620,37702.57653787063,37794.8182265417,37552.076940565195,37498.67385765036
20240621,37372.44838894258,37479.25455477225,37416.14182041836,37173.40053444185
20240624,37090.86849720984,37217.09396591762,37090.86849720984,36940.36889990441
20240625,37202.52948875903,37285.06152599104,37090.86849720984,37052.029891453596
20240626,37508.38350908943,37498.67385765036,37013.19128569736,36969.49785422159
20240627,37498.67385765036,37498.67385765036,37163.69088300279,37052.029891453596
20240628,37692.86688643157,37702.57653787063,37586.060720601905,37459.835251894125
20240701,37760.83444650499,37789.96340082217,37522.947986248015,37518.093160528486
20240702,37474.39972905272,37702.57653787063,37522.947986248015,37382.15804038165
20240703,37644.318629236266,37668.59275783392,37624.89932635815,37343.3194346254
20240704,38163.78498122599,38124.94637546975,37984.156429603376,37964.73712672525
20240705,38887.15401343597,38998.81500498516,38353.12318428766,38343.4135328486
20240708,38731.79959041101,38945.41192207033,38828.896104801606,38726.94476469148
20240709,38862.87988483832,39008.52465642422,38959.97639922892,38644.412727459465
20240710,38862.87988483832,38911.42814203362,38731.79959041101,38702.670636093826
20240711,39110.475996534355,39304.669025315554,39154.16942801012,38993.96017926563
20240712,38581.299993105575,38862.87988483832,38790.05749904537,38396.81661576343
20240715,38790.05749904537,38794.9123247649,38751.21889328913,38464.78417583685
20240716,38833.75093052114,38945.41192207033,38692.96098465477,38663.83203033759
20240717,38484.203478714975,38853.17023339926,38833.75093052114,38484.203478714975
20240718,38192.91393554317,38115.236724030685,38008.43055820103,37853.07613517606
20240719,37785.10857510264,37862.785786615124,37809.38270370029,37508.38350908943
20240722,37396.722517540235,37785.10857510264,37717.14101502922,37197.6746630395
20240723,37488.964206211305,37814.23752941982,37673.44758355345,37411.28699469883
20240724,37270.497048832454,37527.802811967544,37153.98123156373,37110.28780008796
20240725,36610.24075097636,36789.86930259897,36731.61139396462,36454.8863279514
20240726,36799.578954038036,36911.23994558723,36702.482439647436,36595.67627381777
20240729,37226.80361735668,37362.738737503525,36969.49785422159,36940.36889990441
20240730,36871.10248331649,36939.319139159816,36880.84771986554,36739.54178990437
20240731,37397.34525696499,37353.49169249428,36871.10248331649,36812.631064022215
20240801,37455.81667625927,37748.17377273065,37694.5749717109,37426.58096661213
20240802,35964.79548425519,36627.471569590336,36539.76444064892,35784.508608097836
20240805,32656.287675853986,34951.29088315438,34936.67302833081,31866.92351538124
20240806,33533.35896526815,34522.50047499635,33908.55057240643,33211.76615914962
20240807,34317.85050746637,34683.29687805561,33445.65183632673,33284.85543326747
20240808,34010.87555617141,34288.61479781923,33723.39107797455,33533.35896526815
20240809,34532.245711545394,34736.895679075365,34678.42425978109,34361.70407193708
20240812,34922.055173507244,35058.48848519389,34751.513533898935,34712.53258770275
20240813,35043.87063037032,35204.667033429585,35063.361103468415,34883.07422731106
20240814,35380.08129131242,35570.11340401882,35501.896748175495,35272.88368927291
20240816,36208.42639798135,36301.00614519729,36145.08236041255,36023.26690354947
20240819,35901.45144668639,36262.0251990011,36247.40734417753,35760.14551672522
20240820,36242.53472590301,36432.56683860941,36301.00614519729,36135.3371238635
20240821,36188.935924883255,36281.515672099194,36052.50261319661,36023.26690354947
20240822,36262.0251990011,36354.60494621704,36310.75138174633,36067.12046802018
20240823,36232.78948935396,36364.35018276609,36067.12046802018,36033.012140098515
20240826,36033.012140098515,36383.84065586418,36354.60494621704,35930.68715633353
20240827,35852.72526394116,36013.52166700042,35964.79548425519,35769.89075327427
20240828,35930.68715633353,35911.19668323544,35852.72526394116,35613.96696848953
20240829,35453.170565430264,35560.36816746977,35389.82652786146,35268.011070998386
20240830,35613.96696848953,35740.65504362713,35638.33005986214,35497.02412990097
20240902,35570.11340401882,35667.56576950928,35657.820532960235,35214.41226997863
20240903,35302.11939892005,35740.65504362713,35618.83958676405,35277.75630754743
20240904,34079.09221201474,34488.39214707469,34235.01599679948,34015.74817444594
20240905,34015.74817444594,34537.11832981992,34317.85050746637,33835.46129828858
20240906,33718.518459700026,34054.72912064212,34054.72912064212,33470.01492769935
20240909,33528.486346993624,33596.70300283695,32963.26262714894,32890.173353031096
20240910,33338.45423428722,33582.08514801338,33499.250637346486,33241.00186879676
20240911,33031.479282992266,33289.72805154199,33289.72805154199,32743.994804795402
20240912,33767.24464244526,33767.24464244526,33460.2696911503,33411.54350840507
20240913,33859.8243896612,34079.09221201474,33767.24464244526,33616.19347593504
20240919,33830.58868001406,34030.366029269506,34025.49341099498,33353.07208911079
20240920,33884.18748103381,34356.831453662555,34152.181486132584,33913.42319068095
20240923,34006.00293789689,34069.34697546569,33962.14937342618,33854.95177138667
20240924,34400.68501813326,34381.19454503517,34181.41719577972,33903.677954131905
20240925,33903.677954131905,34873.32899076201,34717.40520597727,34015.74817444594
20240926,35034.125393821276,35004.88968417414,34488.39214707469,34488.39214707469
20240927,34907.437318683675,35360.590818214325,35155.940850684354,34926.92779178177
20240930,34118.07315821092,35160.81346895888,35126.705141037215,34118.07315821092
20241002,33655.174422131226,34015.74817444594,33674.66489522932,33474.88754597387
20241004,33679.53751350384,34001.13031962237,33621.066094209564,33513.868492170055
20241007,34239.888615074,34317.85050746637,33811.098206915965,33538.23158354267
20241008,33991.38508307332,34069.34697546569,34025.49341099498,33811.098206915965
20241010,34059.601738916645,34303.2326526428,34181.41719577972,34006.00293789689
20241011,34108.327921661876,34415.30287295683,34259.37908817209,34040.11126581855
20241014,34483.51952880016,34615.08022221229,34176.5445775052,34176.5445775052
20241015,34619.95284048681,34678.42425978109,34654.06116840847,34400.68501813326
20241016,34293.487416093754,34429.9207277804,34147.30886785806,34054.72912064212
20241017,34371.449308486124,34439.665964329455,34400.68501813326,34200.907668877815
20241018,34186.289814054246,34503.010001898256,34439.665964329455,34025.49341099498
20241021,34269.12432472114,34434.793346054925,34254.50646989757,34079.09221201474
20241022,33786.73511554335,34215.525523701384,34215.525523701384,33684.410131778364
20241023,34239.888615074,34342.213598838985,33840.333916563104,33694.15536832741
20241024,33942.65890032809,34137.563631309014,34001.13031962237,33874.442244484766
20241025,33962.14937342618,34269.12432472114,34006.00293789689,33840.333916563104
20241028,34254.50646989757,34322.72312574089,34040.11126581855,33996.257701347844
20241029,34347.08621711351,34342.213598838985,34191.16243232877,34030.366029269506
20241030,34043.95179071336,34307.97209757801,34190.6297389715,33941.27722693267
20241031,33584.360886171205,33872.827517745536,33731.03883442934,33515.911176984075
20241101,33349.67616895818,33550.13603157764,33335.008374132376,33227.44454540974
20241104,33911.941637281045,33911.941637281045,33398.568818377564,33339.89763907431
20241105,33696.81397983577,33833.713398210035,33603.917945938956,33525.689706867954
20241106,33608.80721088089,33960.83428670042,33828.8241332681,33349.67616895818
20241107,33643.03206547446,33848.38119303585,33496.354117216324,33315.451314364625
20241108,33564.803826403455,34043.95179071336,33931.498697048795,33481.68632239051
20241111,33056.32027244192,33393.67955343563,33335.008374132376,32919.420854067655
20241112,32371.823180570613,32948.756443719285,32904.75305924184,32313.15200126736
20241113,31530.8696105573,32259.37008690604,32054.020959344653,31472.198431254044
20241114,31565.094465150865,31770.443592712258,31623.76564445412,31335.299012879786
20241115,31599.31931974443,31804.66844730582,31393.970192183042,31213.06738933134
20241118,32337.598325977047,32601.61863284169,31946.45713062202,31936.678600738145
20241119,32464.719214467434,32523.39039377069,32308.26273632542,32274.037881731856
20241120,32528.279658712625,32591.840102957816,32435.383624815804,32322.930531151236
20241121,32572.283043190066,32723.85025639014,32366.933915628677,32332.70906103511
20241122,32831.414085112774,33002.5383580806,32738.518051215953,32655.40054720301
20241125,33222.5552804678,33364.343963784,33129.659246570984,33022.09541784835
20241126,33114.99145174517,33144.3270413968,33012.31688796447,32968.313503487036
20241127,32880.306734532154,33149.216306338734,33012.31688796447,32777.63217075146
20241128,32787.41070063533,32914.53158912572,32758.075110983704,32709.182461564327
20241129,32166.474053009224,32660.289812144947,32660.289812144947,31936.678600738145
20241202,32215.3667024286,32498.944069061,32454.94068458356,32093.135078880154
20241203,32684.736136854637,32758.075110983704,32366.933915628677,32366.933915628677
20241204,32254.480821964105,32474.49774435131,32122.470668531783,32000.239044983336
20241205,32019.796104751087,32313.15200126736,32264.25935184798,31902.45374614458
20241206,31838.893301899385,32249.591557022166,32132.24919841566,31389.080927241102
20241209,31061.500176131267,31525.980345615364,31433.084311718543,31037.053851421577
20241210,31682.436823757376,31755.775797886443,31374.413132415288,31374.413132415288
20241211,32029.574634634962,32039.353164518838,31584.651524918616,31560.20520020893
20241212,32547.836718480376,32596.729367899756,32244.70229208023,32098.024343822093
20241213,32650.51128226107,32777.63217075146,32533.168923654564,32327.819796093172
20241216,32547.836718480376,32948.756443719285,32826.52482017084,32450.05141964162
20241217,32151.80625818341,32498.944069061,32450.05141964162,32098.024343822093
20241218,32616.286427667506,32689.625401796577,32259.37008690604,32220.25596737054
20241219,31868.228891551014,32014.906839809148,31741.108003060628,31716.661678350938
20241220,31408.637987008853,31687.326088699312,31613.987114570245,31144.61768014421
20241223,31902.45374614458,32014.906839809148,31657.990499047686,31535.75887549924
20241224,31922.01080591233,32078.467284054343,32054.020959344653,31799.779182363884
20241226,31770.443592712258,32039.353164518838,32029.574634634962,31711.772413409002
20241227,31687.326088699312,31824.225507073574,31770.443592712258,31408.637987008853
20241230,31565.094465150865,31966.01419038977,31613.987114570245,31472.198431254044
